season,team,portal_in_ct,portal_out_ct,portal_net_ct,portal_in_wt,portal_out_wt,portal_net_wt,portal_in_blue,portal_out_blue,portal_net_blue
2017,Edward Waters,0,0,0,0.0,0.0,0.0,0,0,0
2017,El Camino College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Elizabeth City State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Elon,0,0,0,0.0,0.0,0.0,0,0,0
2017,Emory & Henry,0,0,0,0.0,0.0,0.0,0,0,0
2017,Emporia State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Erskine,0,0,0,0.0,0.0,0.0,0,0,0
2017,Erskine College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Exeter,0,0,0,0.0,0.0,0.0,0,0,0
2017,Fairmont State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Faulkner University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Fayetteville State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ferris State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ferrum College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Findlay,0,0,0,0.0,0.0,0.0,0,0,0
2017,Florida,0,0,0,0.0,0.0,0.0,0,0,0
2017,Florida A&M,0,0,0,0.0,0.0,0.0,0,0,0
2017,Florida Atlantic,0,0,0,0.0,0.0,0.0,0,0,0
2017,Florida International,0,0,0,0.0,0.0,0.0,0,0,0
2017,Florida Memorial University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Florida State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Fordham,0,0,0,0.0,0.0,0.0,0,0,0
2017,Fort Hays,0,0,0,0.0,0.0,0.0,0,0,0
2017,Fort Valley State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Franklin College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Franklin Pierce,0,0,0,0.0,0.0,0.0,0,0,0
2017,Fresno State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Frostburg State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Furman,0,0,0,0.0,0.0,0.0,0,0,0
2017,Gannon,0,0,0,0.0,0.0,0.0,0,0,0
2017,Garden City C.C. ,0,0,0,0.0,0.0,0.0,0,0,0
2017,Gardner-Webb,0,0,0,0.0,0.0,0.0,0,0,0
2017,George Fox,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgetown,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgia,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgia Military,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgia Military College Prep,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgia Southern,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgia State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Georgia Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,Glenville State ,0,0,0,0.0,0.0,0.0,0,0,0
2017,Grambling,0,0,0,0.0,0.0,0.0,0,0,0
2017,Grand Valley State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Hampton,0,0,0,0.0,0.0,0.0,0,0,0
2017,Harding,0,0,0,0.0,0.0,0.0,0,0,0
2017,Harvard,0,0,0,0.0,0.0,0.0,0,0,0
2017,Hawai'i,0,0,0,0.0,0.0,0.0,0,0,0
2017,Heidelberg,0,0,0,0.0,0.0,0.0,0,0,0
2017,Henderson State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Highland C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Hillsdale College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Hinds C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Holmes C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Holy Cross,0,0,0,0.0,0.0,0.0,0,0,0
2017,Hope ,0,0,0,0.0,0.0,0.0,0,0,0
2017,Houston,0,0,0,0.0,0.0,0.0,0,0,0
2017,Houston Christian,0,0,0,0.0,0.0,0.0,0,0,0
2017,Howard,0,0,0,0.0,0.0,0.0,0,0,0
2017,Howard Payne,0,0,0,0.0,0.0,0.0,0,0,0
2017,Hutchinson C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,IU Pennsylvania,0,0,0,0.0,0.0,0.0,0,0,0
2017,Idaho,0,0,0,0.0,0.0,0.0,0,0,0
2017,Idaho State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Illinois,0,0,0,0.0,0.0,0.0,0,0,0
2017,Illinois State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Incarnate Word,0,0,0,0.0,0.0,0.0,0,0,0
2017,Independence C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Indiana,0,0,0,0.0,0.0,0.0,0,0,0
2017,Indiana State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Indiana Wesleyan,0,0,0,0.0,0.0,0.0,0,0,0
2017,Indianapolis,0,0,0,0.0,0.0,0.0,0,0,0
2017,Iowa,0,0,0,0.0,0.0,0.0,0,0,0
2017,Iowa Central C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Iowa State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Iowa Western C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Itawamba C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Jackson State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Jacksonville State,0,0,0,0.0,0.0,0.0,0,0,0
2017,James Madison,0,0,0,0.0,0.0,0.0,0,0,0
2017,Johns Hopkins,0,0,0,0.0,0.0,0.0,0,0,0
2017,Johnson C. Smith,0,0,0,0.0,0.0,0.0,0,0,0
2017,Johnson C. Smith University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kansas,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kansas State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Keiser (Fl),0,0,0,0.0,0.0,0.0,0,0,0
2017,Kennesaw State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kent State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kentucky,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kentucky Christian,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kentucky State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kentucky Wesleyan,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kilgore College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Kilgore J.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,King's College,0,0,0,0.0,0.0,0.0,0,0,0
2017,LIU Post,0,0,0,0.0,0.0,0.0,0,0,0
2017,LSU,0,0,0,0.0,0.0,0.0,0,0,0
2017,LaGrange,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lackawanna College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lafayette,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lake Erie,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lake Erie College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lamar,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lamar Christian School,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lane College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Laney College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Laurier,0,0,0,0.0,0.0,0.0,0,0,0
2017,LeMoyne-Owen,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lehigh,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lenoir Rhyne,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lenoir-Rhyne,0,0,0,0.0,0.0,0.0,0,0,0
2017,Liberty,0,0,0,0.0,0.0,0.0,0,0,0
2017,Limestone,0,0,0,0.0,0.0,0.0,0,0,0
2017,Limestone College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Limestone University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lincoln (MO),0,0,0,0.0,0.0,0.0,0,0,0
2017,Lindenwood,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lindenwood University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Livingstone,0,0,0,0.0,0.0,0.0,0,0,0
2017,Livingstone College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Lock Haven,0,0,0,0.0,0.0,0.0,0,0,0
2017,Long Beach City College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Louisiana,0,0,0,0.0,0.0,0.0,0,0,0
2017,Louisiana Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,Louisville,0,0,0,0.0,0.0,0.0,0,0,0
2017,Maine,0,0,0,0.0,0.0,0.0,0,0,0
2017,Manitoba,0,0,0,0.0,0.0,0.0,0,0,0
2017,Marian,0,0,0,0.0,0.0,0.0,0,0,0
2017,Marian (IN),0,0,0,0.0,0.0,0.0,0,0,0
2017,Marist,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mars Hill,0,0,0,0.0,0.0,0.0,0,0,0
2017,Marshall,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mary Hardin Baylor,0,0,0,0.0,0.0,0.0,0,0,0
2017,Maryland,0,0,0,0.0,0.0,0.0,0,0,0
2017,Maryville College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Massachusetts,0,0,0,0.0,0.0,0.0,0,0,0
2017,McKendree,0,0,0,0.0,0.0,0.0,0,0,0
2017,McMurry University,0,0,0,0.0,0.0,0.0,0,0,0
2017,McNeese,0,0,0,0.0,0.0,0.0,0,0,0
2017,Memphis,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mercer,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mercyhurst,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mercyhurst College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Merrimack,0,0,0,0.0,0.0,0.0,0,0,0
2017,Miami,0,0,0,0.0,0.0,0.0,0,0,0
2017,Miami (OH),0,0,0,0.0,0.0,0.0,0,0,0
2017,Michigan,0,0,0,0.0,0.0,0.0,0,0,0
2017,Michigan State,0,0,0,0.0,0.0,0.0,0,0,0
2017,MidAmerica Nazarene,0,0,0,0.0,0.0,0.0,0,0,0
2017,Middle Tennessee,0,0,0,0.0,0.0,0.0,0,0,0
2017,Midwestern State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Miles,0,0,0,0.0,0.0,0.0,0,0,0
2017,Millersville,0,0,0,0.0,0.0,0.0,0,0,0
2017,Minnesota,0,0,0,0.0,0.0,0.0,0,0,0
2017,Minnesota Duluth,0,0,0,0.0,0.0,0.0,0,0,0
2017,Minnesota State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Minot State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Misericordia,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mississippi College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mississippi Gulf Coast C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mississippi State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mississippi Valley State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Missouri,0,0,0,0.0,0.0,0.0,0,0,0
2017,Missouri S&T,0,0,0,0.0,0.0,0.0,0,0,0
2017,Missouri Southern State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Missouri State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Missouri Western State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Monash University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Monmouth,0,0,0,0.0,0.0,0.0,0,0,0
2017,Montana,0,0,0,0.0,0.0,0.0,0,0,0
2017,Montana State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Montana Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,Montana Western,0,0,0,0.0,0.0,0.0,0,0,0
2017,Morehead State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Morehouse,0,0,0,0.0,0.0,0.0,0,0,0
2017,Morgan State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mount St. Joseph,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mount Union ,0,0,0,0.0,0.0,0.0,0,0,0
2017,Mt. San Antonio College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Muhlenberg,0,0,0,0.0,0.0,0.0,0,0,0
2017,Murray State,0,0,0,0.0,0.0,0.0,0,0,0
2017,NC State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Navarro College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Navy,0,0,0,0.0,0.0,0.0,0,0,0
2017,Nebraska,0,0,0,0.0,0.0,0.0,0,0,0
2017,Nebraska Kearney,0,0,0,0.0,0.0,0.0,0,0,0
2017,Nebraska-Kearney,0,0,0,0.0,0.0,0.0,0,0,0
2017,Nevada,0,0,0,0.0,0.0,0.0,0,0,0
2017,New Hampshire,0,0,0,0.0,0.0,0.0,0,0,0
2017,New Haven,0,0,0,0.0,0.0,0.0,0,0,0
2017,New Mexico,0,0,0,0.0,0.0,0.0,0,0,0
2017,New Mexico Highlands,0,0,0,0.0,0.0,0.0,0,0,0
2017,New Mexico Military Institute,0,0,0,0.0,0.0,0.0,0,0,0
2017,New Mexico State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Newberry,0,0,0,0.0,0.0,0.0,0,0,0
2017,Nicholls,0,0,0,0.0,0.0,0.0,0,0,0
2017,Norfolk State,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Alabama,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Carolina,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Carolina A&T,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Carolina Central,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Central College,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Dakota,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Dakota State,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Greenville,0,0,0,0.0,0.0,0.0,0,0,0
2017,North Texas,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northeast Mississippi C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northeastern Oklahoma A&M,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northeastern State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northern Arizona,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northern Colorado,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northern Illinois,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northern Iowa,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northern Michigan,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northern State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northwest Mississippi C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northwest Missouri State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northwestern,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northwestern State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Northwood,0,0,0,0.0,0.0,0.0,0,0,0
2017,Notre Dame,0,0,0,0.0,0.0,0.0,0,0,0
2017,Notre Dame College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ohio,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ohio Dominican,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ohio State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Oklahoma,0,0,0,0.0,0.0,0.0,0,0,0
2017,Oklahoma Baptist,0,0,0,0.0,0.0,0.0,0,0,0
2017,Oklahoma State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Old Dominion,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ole Miss,0,0,0,0.0,0.0,0.0,0,0,0
2017,Oregon,0,0,0,0.0,0.0,0.0,0,0,0
2017,Oregon State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ottawa,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ouachita Baptist,0,0,0,0.0,0.0,0.0,0,0,0
2017,Ouachita Baptist University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Pace,0,0,0,0.0,0.0,0.0,0,0,0
2017,Palomar College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Penn State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Pennsylvania,0,0,0,0.0,0.0,0.0,0,0,0
2017,Peru State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Pikeville,0,0,0,0.0,0.0,0.0,0,0,0
2017,Pittsburg State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Pittsburgh,0,0,0,0.0,0.0,0.0,0,0,0
2017,Portland State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Prairie View A&M,0,0,0,0.0,0.0,0.0,0,0,0
2017,Presbyterian,0,0,0,0.0,0.0,0.0,0,0,0
2017,Princeton,0,0,0,0.0,0.0,0.0,0,0,0
2017,Professional,0,0,0,0.0,0.0,0.0,0,0,0
2017,Puget Sound,0,0,0,0.0,0.0,0.0,0,0,0
2017,Purdue,0,0,0,0.0,0.0,0.0,0,0,0
2017,Quincy,0,0,0,0.0,0.0,0.0,0,0,0
2017,Reinhardt,0,0,0,0.0,0.0,0.0,0,0,0
2017,Rhode Island,0,0,0,0.0,0.0,0.0,0,0,0
2017,Rice,0,0,0,0.0,0.0,0.0,0,0,0
2017,Richmond,0,0,0,0.0,0.0,0.0,0,0,0
2017,Riverside C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Roanoke,0,0,0,0.0,0.0,0.0,0,0,0
2017,Robert Morris,0,0,0,0.0,0.0,0.0,0,0,0
2017,Roosevelt,0,0,0,0.0,0.0,0.0,0,0,0
2017,Rutgers,0,0,0,0.0,0.0,0.0,0,0,0
2017,SE Louisiana,0,0,0,0.0,0.0,0.0,0,0,0
2017,SMU,0,0,0,0.0,0.0,0.0,0,0,0
2017,Sacramento State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Sacred Heart,0,0,0,0.0,0.0,0.0,0,0,0
2017,Saddleback College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Saginaw Valley State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Saint Anselm,0,0,0,0.0,0.0,0.0,0,0,0
2017,Saint Francis,0,0,0,0.0,0.0,0.0,0,0,0
2017,Saint Francis (PA),0,0,0,0.0,0.0,0.0,0,0,0
2017,Salisbury University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Sam Houston,0,0,0,0.0,0.0,0.0,0,0,0
2017,Samford,0,0,0,0.0,0.0,0.0,0,0,0
2017,San Diego,0,0,0,0.0,0.0,0.0,0,0,0
2017,San Diego State,0,0,0,0.0,0.0,0.0,0,0,0
2017,San José State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Santa Rosa J.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Savannah State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Shaw,0,0,0,0.0,0.0,0.0,0,0,0
2017,Shepherd,0,0,0,0.0,0.0,0.0,0,0,0
2017,Shepherd University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Shippensburg,0,0,0,0.0,0.0,0.0,0,0,0
2017,Shippensburg University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Shorter,0,0,0,0.0,0.0,0.0,0,0,0
2017,Siena Heights,0,0,0,0.0,0.0,0.0,0,0,0
2017,Simon Fraser,0,0,0,0.0,0.0,0.0,0,0,0
2017,Simpson College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Sioux Falls,0,0,0,0.0,0.0,0.0,0,0,0
2017,Slippery Rock,0,0,0,0.0,0.0,0.0,0,0,0
2017,Snow College,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Alabama,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Carolina,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Carolina State,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Dakota,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Dakota Mines,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Dakota State,0,0,0,0.0,0.0,0.0,0,0,0
2017,South Florida,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southeast Missouri State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southeast Oklahoma State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southeastern,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southeastern Louisiana,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern Arkansas,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern Connecticut State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern Illinois,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern Miss,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern Oregon,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southern Utah,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southwest Baptist,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southwest Minnesota State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southwest Mississippi C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Southwestern (KS),0,0,0,0.0,0.0,0.0,0,0,0
2017,Southwestern Oklahoma State,0,0,0,0.0,0.0,0.0,0,0,0
2017,St. Thomas,0,0,0,0.0,0.0,0.0,0,0,0
2017,St. Thomas University,0,0,0,0.0,0.0,0.0,0,0,0
2017,St. Vincent,0,0,0,0.0,0.0,0.0,0,0,0
2017,Stanford,0,0,0,0.0,0.0,0.0,0,0,0
2017,Stephen F. Austin,0,0,0,0.0,0.0,0.0,0,0,0
2017,Stetson,0,0,0,0.0,0.0,0.0,0,0,0
2017,Stonehill,0,0,0,0.0,0.0,0.0,0,0,0
2017,Stony Brook,0,0,0,0.0,0.0,0.0,0,0,0
2017,Susquehanna,0,0,0,0.0,0.0,0.0,0,0,0
2017,Syracuse,0,0,0,0.0,0.0,0.0,0,0,0
2017,TCU,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tarleton State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Taylor,0,0,0,0.0,0.0,0.0,0,0,0
2017,Temple,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tennessee,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tennessee State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tennessee Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas A&M,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas A&M-Kingsville,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas Southern,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas-Permian Basin,0,0,0,0.0,0.0,0.0,0,0,0
2017,Texas-Rio Grande Valley,0,0,0,0.0,0.0,0.0,0,0,0
2017,The Citadel,0,0,0,0.0,0.0,0.0,0,0,0
2017,Thomas More,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tiffin University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Toledo,0,0,0,0.0,0.0,0.0,0,0,0
2017,Towson,0,0,0,0.0,0.0,0.0,0,0,0
2017,Trinity,0,0,0,0.0,0.0,0.0,0,0,0
2017,Trinity (Texas),0,0,0,0.0,0.0,0.0,0,0,0
2017,Trinity Valley C.C.,0,0,0,0.0,0.0,0.0,0,0,0
2017,Troy,0,0,0,0.0,0.0,0.0,0,0,0
2017,Truman State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tufts University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tulane,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tulsa,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tusculum,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tuskegee,0,0,0,0.0,0.0,0.0,0,0,0
2017,Tyler J.C. ,0,0,0,0.0,0.0,0.0,0,0,0
2017,UAB,0,0,0,0.0,0.0,0.0,0,0,0
2017,UAlbany,0,0,0,0.0,0.0,0.0,0,0,0
2017,UC Davis,0,0,0,0.0,0.0,0.0,0,0,0
2017,UCF,0,0,0,0.0,0.0,0.0,0,0,0
2017,UCLA,0,0,0,0.0,0.0,0.0,0,0,0
2017,UConn,0,0,0,0.0,0.0,0.0,0,0,0
2017,UL Monroe,0,0,0,0.0,0.0,0.0,0,0,0
2017,UNC-Pembroke,0,0,0,0.0,0.0,0.0,0,0,0
2017,UNLV,0,0,0,0.0,0.0,0.0,0,0,0
2017,USC,0,0,0,0.0,0.0,0.0,0,0,0
2017,UT Martin,0,0,0,0.0,0.0,0.0,0,0,0
2017,UT-Rio Grande Valley,0,0,0,0.0,0.0,0.0,0,0,0
2017,UT-Rio Grande Valley (Do not use),0,0,0,0.0,0.0,0.0,0,0,0
2017,UTEP,0,0,0,0.0,0.0,0.0,0,0,0
2017,UTRGV,0,0,0,0.0,0.0,0.0,0,0,0
2017,UTSA,0,0,0,0.0,0.0,0.0,0,0,0
2017,UVA Wise,0,0,0,0.0,0.0,0.0,0,0,0
2017,University of Calgary,0,0,0,0.0,0.0,0.0,0,0,0
2017,University of Charleston,0,0,0,0.0,0.0,0.0,0,0,0
2017,University of Guelph,0,0,0,0.0,0.0,0.0,0,0,0
2017,University of Mary,0,0,0,0.0,0.0,0.0,0,0,0
2017,Upper Iowa,0,0,0,0.0,0.0,0.0,0,0,0
2017,Utah,0,0,0,0.0,0.0,0.0,0,0,0
2017,Utah State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Utah Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,VMI,0,0,0,0.0,0.0,0.0,0,0,0
2017,Valdosta State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Valparaiso,0,0,0,0.0,0.0,0.0,0,0,0
2017,Vanderbilt,0,0,0,0.0,0.0,0.0,0,0,0
2017,Villanova,0,0,0,0.0,0.0,0.0,0,0,0
2017,Virginia,0,0,0,0.0,0.0,0.0,0,0,0
2017,Virginia State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Virginia Tech,0,0,0,0.0,0.0,0.0,0,0,0
2017,Virginia Union,0,0,0,0.0,0.0,0.0,0,0,0
2017,Wagner,0,0,0,0.0,0.0,0.0,0,0,0
2017,Wake Forest,0,0,0,0.0,0.0,0.0,0,0,0
2017,Walsh,0,0,0,0.0,0.0,0.0,0,0,0
2017,Warner University,0,0,0,0.0,0.0,0.0,0,0,0
2017,Washburn,0,0,0,0.0,0.0,0.0,0,0,0
2017,Washington,0,0,0,0.0,0.0,0.0,0,0,0
2017,Washington State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Wayne State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Wayne State College,0,0,0,0.0,0.0,0.0,0,0,0
2017,Weber State,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Alabama,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Chester,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Florida,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Georgia,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Liberty,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Texas,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Virginia,0,0,0,0.0,0.0,0.0,0,0,0
2017,West Virginia State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Western Carolina,0,0,0,0.0,0.0,0.0,0,0,0
2017,Western Colorado,0,0,0,0.0,0.0,0.0,0,0,0
2017,Western Connecticut State,0,0,0,0.0,0.0,0.0,0,0,0
2017,Western Illinois,0,0,0,0.0,0.0,0.0,0,0,0
2017,Western Kentucky,0,0,0,0.0,0.0,0.0,0,0,0
2017,Western Michigan,0,0,0,0.0,0.0,0.0,0,0,0
